model,error_category,subrule,normalised_annotated_text,annotated_text,filename_stem,annotation_id,reviewer_name,archive
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,lo,lo,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02,2284,Paco,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,lo,lo,BnF_118_08,5613,Arturo,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,los,los,BnF_032_23,5108,Arturo,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,los,los,BnF_117_15,5330,Flor,bnf_117
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,los,los,UIA_Ms149_Exp2_51,6018,Arturo,uia_ms149
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,AGN_AHHacienda_v268_exp046_02,1301,Paloma,agn_ahhacienda
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,AGN_AHHacienda_v268_exp046_02,1302,Paloma,agn_ahhacienda
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,AGN_AHHacienda_v268_exp046_02,1304,Paloma,agn_ahhacienda
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,AGN_GralParte_v001_exp1020_01,1381,Paloma,agn_gralparte
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,AGN_GralParte_v001_exp1020_01,1389,Paloma,agn_gralparte
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,BP_CM_R481_016,5885,Arturo,bp_cm
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,BP_CM_R481_016,5894,Arturo,bp_cm
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,BnF_032_23,4779,Arturo,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,BnF_032_23,4824,Arturo,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,BnF_118_03,2101,Paloma,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,BnF_119-148_13,611,Edna,bnf_119-148
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,BnF_244_03,5854,Arturo,bnf_244
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,BnF_244_03,5855,Arturo,bnf_244
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,UIA_Ms149_Exp3_43,3371,Paco,uia_ms149
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,UIA_Ms149_Exp3_43,3375,Paco,uia_ms149
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,UIA_Ms149_Exp3_43,3378,Paco,uia_ms149
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,UIA_Ms149_Exp3_43,3384,Paco,uia_ms149
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,que,que,UIA_Ms149_Exp3_43,3385,Paco,uia_ms149
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,y,y,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05,532,Rodrigo,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,y,y,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05,536,Rodrigo,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,y,y,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05,540,Rodrigo,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,y,y,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05,547,Rodrigo,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,y,y,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05,550,Rodrigo,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,y,y,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05,817,Rodrigo,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Inserción,y,y,BnF_266_10,5401,Flor,bnf_266
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_032_33,249,Adriana,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_032_33,250,Adriana,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_032_33,251,Adriana,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_032_33,264,Adriana,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,344,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,345,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,346,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,347,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,348,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,349,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,350,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,351,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,352,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,353,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,354,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,355,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,356,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,357,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,358,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,359,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,360,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,361,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,362,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,363,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,364,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,366,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,367,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_003,368,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5255,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5256,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5257,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5258,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5259,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5260,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5261,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5262,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5263,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5264,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5265,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5267,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5268,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5269,Arturo,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,No sub-rule assigned,y,y,BnF_075_026,5270,Arturo,bnf_075
GPT OSS 120B · 8 000 TPM,Cambios,Otros,para,Para,AGN_GralParte_v006_exp617_01,249,Rodrigo,agn_gralparte
GPT OSS 120B · 8 000 TPM,Cambios,Otros,para,Para,AGN_GralParte_v006_exp617_01,250,Rodrigo,agn_gralparte
GPT OSS 120B · 8 000 TPM,Cambios,Otros,para,para,BnF_116_02,2792,Paco,bnf_116
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,ahora,ahora,AGI_INDIFERENTE_1529_N8_06,38,Rodrigo,agi_indiferente
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,ahora,ahora,utblac_wbs_0912a_duplicated,6083,Arturo,utblac_wbs
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,allá,allá,AGI_INDIFERENTE_2065_N45_09,162,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,allá,allá,AGI_INDIFERENTE_2065_N45_09,163,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,allá,allá,AGN_Tierras_v039-2_exp003_72,99,Edna,agn_tierras
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,alta,alta,AGI_GUADALAJARA_230_L2_F_45V-46V_1,118,Edna,agi_guadalajara
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,alta,alta,AMP_AC_v021__doc026_1,845,Rodrigo,amp_ac
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,así,así,BnF_110_13,426,Adriana,bnf_110
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,así,así,BnF_119-148_16,5354,Flor,bnf_119-148
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,braza,braza,BP_CM_R494_156_2,944,Javier,bp_cm
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,braza,braza,BnF_032_23,5046,Arturo,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,cien,cien,BnF_118_06,549,Edna,bnf_118
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,cien,cien,BnF_119-148_24,467,Adriana,bnf_119-148
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,ciudad,ciudad,BnF_032_39,1599,Paloma,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,ciudad,ciudad,BnF_394_07,1568,Rodrigo,bnf_394
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,ciudad,ciudad,BnF_394_07,1569,Rodrigo,bnf_394
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,de,de,AGI_PATRONATO_181_R13_1,1205,Paloma,agi_patronato
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,de,de,AGI_PATRONATO_181_R13_1,1241,Paloma,agi_patronato
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,de,de,AGN_Indios_v009_exp003_fs4v-5_01,4653,Arturo,agn_indios
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,de,de,AGN_Indios_v009_exp003_fs4v-5_01,4674,Arturo,agn_indios
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,de,de,BnF_030_27,1102,Rodrigo,bnf_030
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,de,de,BnF_030_27,1105,Rodrigo,bnf_030
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,de,de,BnF_030_27,1108,Rodrigo,bnf_030
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,de,de,BnF_112_25,2741,Paco,bnf_112
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,del,del,AGN_Indios_v002_exp835,1439,Paloma,agn_indios
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,del,del,AGN_Indios_v002_exp835,1443,Paloma,agn_indios
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,del,del,AGN_Indios_v002_exp835,1479,Paloma,agn_indios
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,del,del,AGN_Indios_v002_exp835,1480,Paloma,agn_indios
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,del,del,AGN_Indios_v002_exp835,1481,Paloma,agn_indios
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,del,del,AGN_Indios_v002_exp835,1482,Paloma,agn_indios
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,del,del,BnF_030_21,214,Edna,bnf_030
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,del,del,BnF_030_21,215,Edna,bnf_030
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,del,del,BnF_030_21,219,Edna,bnf_030
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,del,del,BnF_112_25,2708,Paco,bnf_112
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,del,del,BnF_112_25,2713,Paco,bnf_112
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,del,del,BnF_112_25,2718,Paco,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,del,del,BnF_111_21,5226,Flor,bnf_111
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,del,del,utblac_eog_j_04_duplicated_02,6079,Arturo,utblac_eog
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,dije,dije,AGN_GralParte_v001_exp1020_01,1373,Paloma,agn_gralparte
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,dije,dije,BnF_032_23,5178,Arturo,bnf_032
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,AGN_Tierras_v039-2_exp003_72,95,Edna,agn_tierras
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,AGN_Tierras_v039-2_exp003_72,96,Edna,agn_tierras
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,AGN_Tierras_v039-2_exp003_72,97,Edna,agn_tierras
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,BnF_030_21,307,Edna,bnf_030
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,BnF_104_2,2632,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,BnF_104_2,2633,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,BnF_104_2,2634,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,BnF_104_2,2635,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,BnF_104_2,2636,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,BnF_104_2,2637,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,BnF_104_2,2638,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,BnF_104_2,2639,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,BnF_104_2,2640,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,do,do,BnF_104_2,2641,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,dos,dos,AGI_GUADALAJARA_230_L2_F_45V-46V_1,7,Edna,agi_guadalajara
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,dos,dos,AGN_Indios_v009_exp003_fs4v-5_01,4707,Arturo,agn_indios
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,dos,dos,AGN_Marina_v004_exp006_014,901,Javier,agn_marina
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,dos,dos,BnF_030_27,1164,Rodrigo,bnf_030
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,dos,dos,BnF_030_27,1165,Rodrigo,bnf_030
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,dos,dos,BnF_030_27,1166,Rodrigo,bnf_030
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,dos,dos,BnF_104_2,2692,Paco,bnf_104
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,dos,dos,BnF_112_25,2719,Paco,bnf_112
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,dos,dos,BnF_112_25,2720,Paco,bnf_112
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,el,El,AGI_INDIFERENTE_2065_N45_09,146,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,el,El,AGI_INDIFERENTE_2065_N45_09,148,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,el,El,AGI_INDIFERENTE_2065_N45_09,151,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,el,el,AGN_AHHacienda_v1292_exp135,1282,Javier,agn_ahhacienda
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,envió,envió,BnF_032_33,301,Adriana,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,envió,envió,BnF_266_03,1380,Rodrigo,bnf_266
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,fue,fue,AGN_Congregaciones_v001_exp076,1313,Javier,agn_congregaciones
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,fue,Fue,AGN_Congregaciones_v001_exp076,1314,Javier,agn_congregaciones
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,fue,fue,AGN_GralParte_v001_exp1020_02,12,Edna,agn_gralparte
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,ha,ha,AGN_Marina_v031A_exp02_fs85-92_15,2420,Paco,agn_marina
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,ha,ha,BnF_119-148_33,2215,Paloma,bnf_119-148
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,haya,haya,AGN_Indios_v002_exp835,1412,Paloma,agn_indios
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,haya,haya,AMP_AC_v021__doc026_1,856,Rodrigo,amp_ac
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,hecho,hecho,BnF_112_08,1904,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,hecho,hecho,BnF_394_10,5512,Flor,bnf_394
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,hecho,hecho,Mechoacan_Yurirapundaro_2,5918,Arturo,mechoacan_yurirapundaro
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,hemos,hemos,BnF_111_27,1159,Alba,bnf_111
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,hemos,hemos,BnF_119-148_24,460,Adriana,bnf_119-148
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,hubieren,hubieren,AGN_Indios_v009_exp002_fs3v-4_01,4566,Arturo,agn_indios
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,hubieren,hubieren,BnF_112_08,1901,Paloma,bnf_112
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,josé,José,AGN_Inquisicion_v1570A_exp134_fs159-160v_02,178,Adriana,agn_inquisicion
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,josé,José,BnF_113_25,5268,Flor,bnf_113
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_030_22,2459,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_030_22,2460,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_030_22,2461,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_030_22,2462,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_030_22,2463,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_030_22,2464,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_030_22,2465,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_030_22,2466,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_030_22,2467,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_030_22,2468,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_030_22,2469,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_075_003,307,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_075_003,308,Adriana,bnf_075
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_110_13,422,Adriana,bnf_110
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_174_04,2282,Paloma,bnf_174
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,juan,Juan,BnF_174_04,2283,Paloma,bnf_174
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,lo,lo,BnF_110_09,1083,Alba,bnf_110
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,lo,lo,BnF_110_09,1084,Alba,bnf_110
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,lo,lo,utblac_wbs_0912a_duplicated,6089,Arturo,utblac_wbs
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,magno,magno,AMP_AC_v021__doc026_1,848,Rodrigo,amp_ac
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,magno,magno,BnF_104_2,2578,Paco,bnf_104
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,mi,mi,BnF_030_22,2436,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,mi,mi,BnF_030_22,2439,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,mi,mi,BnF_030_22,2440,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,mi,mi,BnF_032_39,1622,Paloma,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,mi,mi,BnF_032_39,1624,Paloma,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,para,para,BP_CM_R481_071_2,828,Adriana,bp_cm
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,para,para,BP_CM_R481_071_2,829,Adriana,bp_cm
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,para,para,BnF_266_03,1414,Rodrigo,bnf_266
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,para,para,BnF_266_10,5432,Flor,bnf_266
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,para,para,BnF_266_10,5433,Flor,bnf_266
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,para,para,BnF_266_10,5438,Flor,bnf_266
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,poco,poco,AGI_INDIFERENTE_2065_N45_09,161,Rodrigo,agi_indiferente
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,poco,poco,AGN_Tierras_v039-2_exp003_72,73,Edna,agn_tierras
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,poco,poco,AGN_Tierras_v039-2_exp003_72,74,Edna,agn_tierras
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,poco,poco,AGN_Tierras_v039-2_exp003_72,75,Edna,agn_tierras
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,poco,poco,AGN_Tierras_v039-2_exp003_72,76,Edna,agn_tierras
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,principales,principales,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02,2275,Paco,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,principales,principales,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02,2276,Paco,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,principales,principales,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02,2277,Paco,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,principales,principales,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02,2278,Paco,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,principales,principales,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05,798,Rodrigo,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,principales,principales,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05,799,Rodrigo,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,principales,principales,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_10,4399,Arturo,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,principales,principales,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_10,4400,Arturo,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,principales,principales,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_10,4401,Arturo,agn_hospjesus
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,principales,principales,BnF_032_23,5175,Arturo,bnf_032
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,prueba,prueba,BnF_110_29,1637,Paloma,bnf_110
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,prueba,prueba,BnF_117_03,5524,Arturo,bnf_117
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,que,que,BnF_030_22,2505,Paco,bnf_030
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,que,que,BnF_111_21,5258,Flor,bnf_111
Llama 3.3 70B · 12 000 TPM,Cambios,Sustitución,que,que,utblac_gg_mss_g62_duplicated_09,5653,Flor,utblac_gg
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,quiso,quiso,AGN_Tierras_v039-2_exp003_72,77,Edna,agn_tierras
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,quiso,quiso,AGN_Tierras_v039-2_exp003_72,78,Edna,agn_tierras
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,quiso,quiso,AGN_Tierras_v039-2_exp003_72,79,Edna,agn_tierras
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,quiso,quiso,BnF_111_20,5150,Flor,bnf_111
GPT OSS 120B · 8 000 TPM,Cambios,Sustitución,quiso,quiso,BnF_111_20,5151,Flor,bnf_111
